Soil Moisture,Temperature, Soil Humidity,Time
5,19,58,106
41,24,63,45
75,26,38,107
47,2,54,80
26,27,51,32
20,41,54,109
86,44,21,39
70,44,54,81
6,29,53,30
12,20,22,102
64,40,47,6
79,40,24,30
8,7,22,0
20,4,21,7
50,6,25,25
69,11,20,10
25,45,54,80
11,14,22,98
1,0,25,2
30,36,40,87
84,15,70,45
79,22,22,60
60,20,20,16
11,14,55,29
27,5,27,50
44,26,47,42
48,13,68,102
45,10,57,87
40,4,28,33
59,18,25,68
25,29,48,13
42,29,48,23
61,4,68,92
11,16,33,19
83,31,50,63
12,16,54,10
43,3,60,106
40,8,42,106
14,31,24,11
83,45,53,66
49,0,42,102
64,5,29,97
76,45,69,36
34,42,54,85
7,26,28,80
68,12,43,51
69,24,65,50
42,6,29,4
84,43,70,29
6,6,41,99
67,0,64,57
34,22,57,11
73,1,70,104
8,45,39,98
78,41,37,22
63,45,30,9
27,44,63,89
8,9,25,83
89,5,38,105
59,30,69,52
22,8,68,83
9,27,20,94
40,5,43,73
32,16,45,110
86,0,43,109
13,18,49,107
30,21,32,100
15,2,40,34
82,6,36,24
81,36,41,7
12,45,40,19
90,22,47,86
30,17,26,93
13,35,21,96
38,45,68,28
13,33,21,59
48,37,61,42
8,18,58,72
9,30,30,72
78,36,34,30
12,26,40,106
77,37,21,76
22,37,50,9
12,34,53,24
51,1,34,80
59,18,56,110
16,10,37,1
14,12,50,101
9,17,68,89
34,13,43,80
76,33,39,35
18,22,53,71
62,35,70,15
8,38,27,94
17,15,34,46
80,18,23,48
20,27,68,34
18,30,34,33
72,34,46,26
67,45,54,70
12,32,25,69
70,7,36,39
11,2,68,61
3,35,53,45
3,32,53,38
60,35,54,105
7,8,69,76
1,2,35,22
57,23,57,31
74,9,30,84
2,39,62,66
18,44,55,88
33,27,53,37
87,25,35,99
18,30,37,45
43,1,55,48
81,1,59,34
82,5,60,31
43,40,36,13
44,31,70,17
49,44,22,23
47,15,47,11
14,29,55,96
11,41,63,107
59,41,32,8
31,39,54,26
5,44,53,102
56,18,67,45
71,44,54,100
4,17,56,73
16,44,69,4
51,44,33,99
63,22,52,45
21,3,60,23
9,7,24,21
40,6,54,55
7,10,61,62
24,43,43,44
21,35,51,60
75,45,38,7
39,34,48,6
74,41,36,75
8,4,54,44
14,23,22,12
26,28,59,62
14,12,62,39
34,11,45,62
89,31,70,44
65,25,34,5
89,44,36,30
20,40,59,95
85,25,56,84
23,3,23,4
1,9,50,5
10,26,42,109
32,14,60,63
74,24,52,103
22,15,22,93
84,18,58,71
54,38,63,62
71,27,25,13
72,27,61,40
6,37,33,71
87,8,37,47
85,36,20,97
44,30,22,58
55,3,54,65
53,36,25,108
25,5,26,78
90,32,64,89
60,13,20,107
40,32,66,13
4,2,33,101
87,8,49,27
48,15,48,96
61,34,54,0
60,11,21,59
70,29,29,9
63,29,26,3
31,4,48,19
57,16,24,53
83,30,29,110
62,26,26,103
71,25,58,83
9,27,67,38
26,20,50,34
2,11,30,84
81,43,51,1
10,7,59,43
59,1,28,92
24,38,60,29
85,28,47,94
72,29,26,73
79,26,54,78
71,43,53,92
28,11,35,2
27,25,63,35
32,13,70,23
34,26,48,49
28,20,33,36
77,23,29,56
72,44,21,80
25,14,38,104
33,10,49,33
50,21,43,37
35,41,70,73
34,12,45,35
84,25,69,49
71,37,56,57
58,34,47,92
11,43,38,84
29,6,61,99
77,29,39,38
38,3,48,98
2,9,60,86
86,41,68,64
16,4,63,47
57,35,49,39
69,9,59,80
75,29,25,39
43,18,27,98
77,31,60,20
51,37,25,47
24,45,28,43
14,14,40,76
22,8,50,86
19,40,62,18
55,17,23,2
34,34,68,46
28,6,52,61
86,2,69,48
54,31,58,31
73,5,44,84
41,4,59,1
37,7,31,47
1,26,69,59
56,33,23,3
55,36,37,13
33,7,62,8
55,10,49,66
57,25,36,44
17,0,49,14
89,22,52,96
25,7,63,25
82,19,26,90
11,13,40,49
16,8,40,49
9,1,57,25
23,8,58,68
35,6,38,32
68,10,49,61
12,0,57,39
41,34,45,105
33,31,45,17
40,43,44,64
74,22,61,10
46,43,32,99
79,37,41,29
63,39,39,47
39,3,68,35
66,33,53,36
86,37,60,37
21,1,49,64
52,8,68,63
62,6,53,36
16,9,57,106
40,16,34,100
80,32,42,56
44,9,42,1
86,17,27,108
4,23,31,84
85,3,42,21
44,17,62,34
67,26,53,28
87,3,25,13
10,36,30,34
88,17,32,66
39,13,24,32
71,30,56,78
68,40,28,51
12,15,25,35
18,11,34,33
51,37,62,2
83,21,42,73
70,42,47,19
50,31,48,58
58,17,66,51
35,3,51,9
83,7,53,73
23,27,51,60
16,6,67,93
77,44,30,41
35,4,34,18
34,36,33,12
46,40,45,70
57,27,30,105
39,3,29,104
31,0,20,37
20,2,66,8
25,21,31,16
32,17,40,62
78,44,70,72
30,17,43,18
17,41,55,26
30,34,70,85
66,42,70,12
38,42,20,17
35,28,61,89
58,32,59,37
78,38,27,11
30,10,49,52
26,13,70,71
34,16,31,110
62,27,22,69
48,21,22,28
4,8,60,101
75,43,34,94
65,6,64,81
89,12,58,67
88,17,46,73
82,29,42,1
63,32,32,79
58,43,55,12
3,24,69,69
24,24,49,95
63,41,39,50
16,1,68,21
8,36,48,91
46,1,44,5
57,2,43,46
2,13,40,36
44,19,41,106
65,19,54,26
58,19,27,29
45,2,29,37
85,2,25,70
67,8,49,43
32,37,61,44
3,23,35,32
14,42,62,102
11,31,27,88
52,1,39,49
13,40,26,89
69,37,53,82
90,4,69,91
30,23,55,87
9,9,49,7
41,3,58,88
62,11,29,77
23,43,41,99
5,9,30,5
44,42,38,39
20,23,30,89
83,14,68,37
87,8,63,97
57,5,30,0
44,0,26,63
84,34,35,78
46,40,37,65
60,17,62,85
11,7,59,26
1,16,59,3
37,11,38,16
88,25,29,83
90,11,26,62
38,33,45,67
82,27,38,49
30,32,34,83
47,22,67,69
37,22,46,67
30,21,65,24
47,26,47,90
15,2,33,23
8,17,21,92
85,11,39,37
85,40,63,99
54,3,68,49
13,25,30,80
2,38,63,11
30,7,60,22
19,18,67,8
4,41,56,40
1,15,57,104
72,2,68,86
82,38,69,101
31,29,49,53
18,43,34,42
36,26,36,36
6,31,22,45
79,29,23,31
23,19,39,84
81,21,69,24
21,21,44,8
74,45,42,94
58,9,40,85
70,41,38,78
5,42,20,65
56,11,60,83
22,26,27,101
68,26,59,19
16,12,22,70
56,41,23,108
63,31,46,61
68,39,63,83
79,16,20,24
28,12,42,93
25,15,64,37
3,14,56,56
11,42,37,20
58,32,56,80
15,39,68,37
70,16,67,74
63,26,22,80
32,27,66,32
48,9,42,71
80,28,63,54
88,12,54,27
70,31,63,110
5,5,38,74
42,44,33,14
70,15,66,67
40,9,25,102
49,36,28,20
19,26,25,44
41,2,41,2
5,43,42,11
37,19,70,52
46,23,44,39
5,37,23,100
78,5,67,75
30,40,41,13
72,2,52,72
8,40,53,0
32,15,43,101
1,11,42,110
38,31,65,0
87,7,35,71
5,14,27,6
11,12,48,24
29,0,23,91
52,35,22,30
6,31,21,6
31,3,61,102
13,13,42,61
21,11,70,73
79,11,56,60
41,37,33,42
67,40,61,52
3,9,51,110
85,20,40,66
24,29,57,98
41,43,54,82
34,0,21,12
71,23,27,49
21,8,61,32
61,25,31,100
30,2,37,11
53,38,21,90
51,2,27,100
78,39,70,57
83,42,39,85
86,13,49,33
37,23,56,4
20,23,69,68
21,35,52,61
74,8,31,100
34,16,47,98
58,18,24,79
54,42,56,86
55,7,34,83
25,29,45,38
45,32,49,3
32,27,70,14
73,5,26,20
73,1,57,40
37,13,57,50
3,4,51,89
7,17,64,0
62,26,56,75
63,18,52,42
87,32,26,13
67,38,25,94
5,34,42,88
39,15,44,3
12,44,48,63
67,42,41,20
58,6,48,5
47,1,26,110
51,38,39,41
10,8,47,80
34,21,54,33
35,23,37,99
49,11,32,58
53,29,37,50
28,8,32,5
21,22,21,81
70,10,42,56
19,16,64,17
4,44,51,57
54,1,31,20
57,33,52,5
29,44,26,109
45,45,46,8
15,18,48,107
20,39,62,41
20,17,34,42
66,30,26,60
72,15,56,15
86,35,60,13
64,31,52,59
88,17,69,65
53,18,32,10
78,11,69,49
65,11,54,85
53,17,46,3
24,16,52,14
6,28,61,1
70,44,70,63
21,11,67,65
8,39,59,23
89,29,31,89
53,45,25,25
35,45,44,15
42,42,39,64
76,18,28,6
12,12,44,80
71,30,51,65
64,42,44,67
3,44,22,13
37,30,58,108
90,40,40,73
55,13,34,18
33,21,54,90
5,38,37,19
57,5,61,102
15,14,38,84
6,15,33,5
31,34,48,86
58,10,45,103
15,21,46,94
24,30,37,45
18,19,20,57
58,24,40,103
56,9,38,78
61,4,30,96
29,0,55,26
86,32,36,46
47,34,52,96
68,1,50,12
85,1,40,27
20,19,42,10
7,23,37,106
13,40,44,45
32,2,38,54
41,32,22,85
74,2,53,76
89,22,52,91
30,28,21,13
10,3,62,22
54,35,57,49
57,6,47,58
42,0,27,17
49,44,21,31
67,41,56,59
85,40,54,49
16,0,67,62
88,35,56,45
68,20,42,100
45,39,38,54
21,31,25,82
42,30,32,77
23,16,66,24
35,20,39,8
62,12,69,73
62,44,63,3
54,3,56,20
85,26,48,60
82,36,48,31
82,22,27,98
51,42,59,105
59,14,43,107
62,33,50,22
36,41,62,100
34,44,61,43
8,16,30,6
67,14,20,32
80,31,62,63
80,23,27,89
73,22,55,30
37,24,47,66
6,2,41,25
38,43,39,105
27,5,61,1
73,22,31,72
47,41,58,72
32,29,47,43
65,17,27,50
66,13,24,66
35,38,57,78
54,43,27,89
25,13,51,57
53,25,61,84
14,29,20,98
54,17,42,68
59,17,37,48
87,14,49,71
21,39,39,43
88,0,69,78
67,21,30,8
44,5,30,39
22,10,68,52
14,1,53,27
69,27,55,59
37,28,39,33
8,43,29,33
46,31,32,101
56,10,28,75
54,36,25,107
41,32,62,81
3,23,24,58
15,4,58,93
14,5,23,20
14,14,50,82
64,24,54,109
9,29,21,81
43,29,61,74
81,41,22,55
82,9,50,42
35,6,35,18
16,22,47,104
21,38,35,87
61,6,36,60
48,5,22,110
35,24,40,82
86,8,21,83
19,35,33,80
21,32,57,73
70,6,21,69
74,37,30,36
72,7,67,105
19,27,45,32
9,7,50,75
30,40,41,49
8,19,60,104
12,20,61,89
36,2,20,53
38,27,21,1
87,34,49,58
59,27,55,22
36,17,63,81
24,38,60,96
41,36,66,5
79,45,55,0
16,31,28,40
45,13,50,76
15,43,62,87
8,19,64,80
12,37,35,82
9,10,52,68
48,1,65,100
66,31,32,38
26,30,66,81
14,41,46,55
83,35,61,41
26,2,33,38
4,33,67,65
72,19,33,47
10,25,59,75
42,40,63,50
25,40,25,58
85,27,25,27
61,22,31,34
39,18,47,26
36,2,23,16
48,21,54,94
13,12,38,54
48,21,48,40
22,37,46,32
80,37,23,34
43,14,70,105
79,32,44,66
14,30,39,57
56,41,55,95
75,12,70,84
88,33,43,91
38,32,39,0
24,36,35,93
26,20,67,96
60,18,70,37
39,32,33,58
52,32,58,32
33,41,69,12
64,18,25,74
44,40,65,73
30,23,44,70
2,19,30,12
71,27,39,27
22,35,48,23
33,45,52,73
75,22,34,48
75,2,34,105
85,41,48,73
35,25,52,25
8,4,58,27
57,26,52,70
32,33,47,8
10,41,67,44
10,14,25,104
78,12,50,39
76,3,70,78
72,25,60,105
3,9,35,3
77,42,47,55
44,11,34,84
61,28,70,64
64,22,25,92
85,11,32,18
77,26,54,104
68,6,38,49
24,6,34,40
41,2,63,7
74,43,31,82
77,35,51,47
41,31,65,71
17,43,35,101
59,17,70,73
16,15,67,27
39,23,65,30
84,3,66,91
67,26,61,90
27,45,62,10
46,0,56,21
81,8,68,37
37,4,37,1
81,25,33,39
74,13,32,20
29,21,44,9
44,10,25,94
90,2,49,90
10,19,30,108
29,26,38,45
31,23,54,21
81,21,58,101
39,9,33,34
73,21,55,13
45,5,59,34
85,21,20,28
40,16,38,85
4,35,41,79
16,18,51,86
48,10,31,18
14,40,21,31
51,7,45,62
68,27,64,97
15,28,46,67
13,32,45,76
64,38,31,66
4,32,47,68
42,4,45,103
76,30,59,100
16,44,60,86
79,21,41,54
11,17,52,60
77,29,53,31
26,43,29,44
46,0,43,83
62,29,27,65
5,24,32,43
8,45,21,65
3,5,70,97
28,0,29,5
27,45,30,16
6,35,40,39
16,24,36,74
69,10,51,98
9,12,30,29
68,35,31,32
85,40,20,63
16,38,30,60
42,33,27,21
10,40,64,30
90,27,60,11
9,34,62,60
70,16,43,74
2,2,61,101
14,5,27,99
51,36,22,6
57,44,29,105
87,16,58,83
69,30,56,84
3,28,58,95
16,23,56,58
30,19,44,107
85,36,34,68
90,22,50,4
21,10,59,23
40,8,60,22
6,38,60,7
61,19,67,59
66,41,33,102
68,12,51,107
89,24,40,69
28,44,55,44
86,35,49,6
71,14,44,76
3,22,53,52
48,31,47,19
85,17,27,48
35,42,51,8
15,5,58,58
56,23,28,0
51,12,30,70
72,4,27,63
30,45,39,100
82,35,44,20
47,40,65,86
76,3,45,51
48,16,42,57
89,31,54,79
36,19,42,26
22,40,41,25
46,33,47,81
62,17,50,109
66,9,32,82
36,1,30,106
86,7,70,77
15,9,45,49
37,27,31,38
83,0,44,59
3,9,51,84
37,28,25,82
79,19,21,98
46,38,65,20
22,4,54,81
84,13,58,97
9,6,23,83
21,2,69,73
59,10,37,79
72,30,43,95
38,7,44,56
68,5,28,1
2,5,49,43
3,11,70,47
52,42,42,87
49,0,36,5
7,33,69,27
38,29,23,75
49,11,69,71
37,32,50,63
76,41,59,19
21,32,28,109
50,43,65,47
78,26,37,107
40,9,65,11
68,34,21,102
79,26,31,67
11,40,26,9
75,0,65,60
81,20,35,14
32,6,64,53
82,16,63,76
50,44,58,4
29,8,31,79
62,33,64,19
7,35,58,67
75,43,60,1
72,24,20,82
30,28,39,81
65,20,65,33
10,42,69,67
66,41,28,0
2,21,39,78
26,12,42,8
10,31,51,93
37,9,38,90
12,27,24,80
89,18,60,86
13,20,24,26
11,8,32,110
52,28,69,34
84,35,25,51
56,0,27,88
85,30,55,32
31,21,40,42
11,16,23,24
10,34,64,20
28,2,39,17
90,16,48,40
84,28,26,90
55,1,51,76
56,24,54,22
39,5,53,5
67,15,51,96
16,8,27,38
77,21,31,55
42,35,51,28
26,14,61,74
39,26,41,81
25,43,40,58
84,6,46,99
14,41,57,43
72,7,32,25
17,33,39,97
16,4,43,76
84,43,65,36
51,31,44,66
8,39,60,9
70,9,57,78
43,20,23,109
74,42,52,50
75,15,46,48
54,19,35,83
24,7,23,54
30,25,67,12
20,29,48,64
38,15,35,52
78,44,48,73
86,0,56,9
8,31,64,6
49,16,25,48
24,38,42,14
16,36,22,16
78,45,33,24
32,33,64,13
55,14,63,0
25,15,68,105
51,45,66,31
47,44,60,60
40,42,50,41
31,35,39,11
34,32,61,40
14,6,27,95
87,6,23,61
67,11,43,21
46,22,49,107
58,25,37,27
9,34,38,63
86,39,30,40
56,18,62,102
12,32,45,27
23,2,43,34
41,43,54,29
66,10,56,81
69,21,38,85
74,35,35,21
48,29,62,109
27,25,32,67
5,45,36,34
9,17,68,105
75,9,54,28
61,31,35,9
54,14,39,40
78,0,42,65
1,28,36,82
54,5,31,35
81,6,51,85
46,35,68,50
1,1,38,6
49,6,57,52
2,12,68,81
29,0,67,51
11,31,60,54
52,33,50,58
87,26,48,49
40,17,33,34
61,20,56,57
65,25,53,101
39,36,44,69
2,25,56,94
43,13,30,25
72,9,23,51
68,23,41,105
81,14,27,54
36,23,34,31
39,37,37,27
36,21,29,31
85,40,20,59
64,23,45,5
59,8,63,8
76,29,54,61
54,8,49,44
44,20,48,39
68,28,70,58
88,38,42,15
86,23,55,54
39,44,56,44
76,9,62,34
81,40,24,75
81,12,26,12
61,33,21,84
18,34,45,68
59,12,55,109
90,23,63,40
72,42,44,81
87,14,56,90
25,4,26,23
59,19,49,63
63,18,50,94
49,23,66,45
68,30,45,3
39,7,29,94
32,23,28,84
3,38,22,76
70,30,31,6
3,5,57,4
63,32,52,55
36,13,22,61
32,12,30,55
62,3,29,101
89,30,40,87
68,41,44,28
13,16,55,95
8,38,65,105
33,16,62,20
6,20,23,107
89,21,46,57
7,11,50,93
64,6,52,49
59,12,55,104
66,1,69,38
17,28,38,41
6,3,60,30
17,22,27,64
72,22,60,62
68,36,51,36
27,7,38,5
70,14,34,85
70,2,35,0
81,45,35,30
2,3,48,88
11,38,32,41
86,41,31,41
89,1,41,86
33,7,63,48
56,6,66,38
23,31,58,89
79,0,46,102
7,35,55,87
19,39,45,86
4,16,37,27
63,16,68,76
43,45,33,15
82,36,49,75
35,44,26,4
76,11,46,100
26,4,65,104
62,8,56,33
75,27,51,4
9,34,55,86
30,8,31,63
65,44,38,78
26,26,22,54
14,30,60,33
78,21,28,30
81,35,36,63
51,40,67,97
27,34,66,21
38,32,42,82
16,5,70,102
16,21,68,56
65,37,47,14
85,8,56,72
44,9,64,110
46,15,59,12
1,17,67,98
27,4,58,91
67,28,62,62
8,41,37,3
76,35,35,42
72,14,29,59
79,38,66,18
19,30,40,68
8,9,27,48
73,44,42,56
84,4,45,45
34,12,30,78
76,12,42,47
30,44,20,9
58,38,42,7
85,25,60,52
56,16,20,9
1,45,28,44
45,14,64,1
4,6,22,24
46,27,55,26
90,6,55,44
26,24,61,63
85,5,41,33
33,27,52,106
1,8,52,63
15,41,35,9
33,23,29,89
17,1,32,84
34,30,57,87
80,39,69,2
65,40,33,104
12,3,28,85
42,37,21,87
66,8,32,97
6,10,50,101
54,10,58,47
84,10,54,26
68,11,67,91
77,33,65,77
3,44,60,49
72,42,36,73
29,17,52,10
49,45,64,51
73,1,37,107
22,15,46,18
46,43,39,79
1,11,56,46
57,39,40,65
72,16,49,100
61,20,58,77
41,25,38,81
79,34,61,11
63,43,40,103
2,28,70,15
6,40,26,37
67,35,50,51
39,15,33,45
84,10,33,31
47,36,34,27
62,28,25,12
35,22,61,42
62,21,31,32
15,3,60,32
82,1,39,20
32,33,55,29
88,2,41,86
51,24,33,43
55,15,24,98
6,14,38,19
68,0,38,65
3,42,25,11
78,27,43,45
31,9,27,81
68,18,24,69
27,37,40,44
4,28,43,64
13,15,48,81
43,35,47,76
84,34,47,61
73,27,50,100
35,0,25,16
18,6,64,101
31,29,44,98
71,36,69,39
63,20,31,38
49,5,47,28
61,19,34,62
67,17,32,70
70,26,65,84
88,32,37,48
68,39,68,101
49,10,41,19
44,26,25,57
46,33,55,69
50,32,56,69
88,15,67,101
16,34,21,96
14,1,50,71
90,12,58,74
74,23,38,104
15,16,38,95
39,44,69,13
78,40,33,2
46,2,29,59
22,27,64,46
76,22,69,70
76,8,60,56
54,14,55,40
12,12,65,105
7,34,70,93
55,30,70,42
79,35,30,3
58,33,51,17
53,9,24,24
5,0,35,32
82,6,40,88
62,23,47,96
15,20,37,3
71,43,25,71
58,33,24,104
73,29,29,107
63,3,35,110
25,11,46,6
52,3,35,0
38,32,49,108
8,8,37,39
81,31,62,33
84,21,46,25
87,45,24,89
52,2,42,81
79,13,57,18
83,18,66,90
80,9,32,29
79,0,37,71
49,1,26,54
54,9,65,4
86,22,59,106
26,38,67,38
6,41,55,30
55,16,58,22
28,37,24,89
73,24,58,38
56,38,22,13
53,30,65,37
87,3,67,42
74,17,68,73
61,21,41,2
65,4,23,101
9,8,54,58
25,34,62,8
66,8,46,53
15,11,50,53
79,32,32,5
58,40,69,7
38,39,44,11
73,38,56,88
28,44,39,21
34,16,36,19
7,37,42,97
60,16,36,87
12,30,41,106
79,44,30,3
13,32,63,85
12,43,42,102
15,40,54,41
37,26,37,5
25,16,62,84
27,31,53,77
82,10,35,44
86,15,39,93
30,44,52,103
87,31,52,105
88,24,25,10
77,24,51,8
3,3,22,53
7,44,31,60
51,32,22,62
52,10,24,98
43,4,33,107
46,41,58,57
24,27,23,108
19,26,65,101
48,42,45,91
30,16,30,55
87,17,62,102
74,34,29,20
38,30,54,0
68,35,58,83
87,20,63,81
52,23,32,62
18,4,22,32
23,10,70,60
78,1,45,33
21,10,36,89
59,43,32,22
42,42,66,80
32,2,44,35
27,18,49,103
87,34,55,106
11,34,30,90
55,19,24,60
86,21,54,16
57,40,27,56
8,2,24,22
28,43,42,75
13,3,69,52
24,39,27,6
63,34,60,107
66,20,70,64
83,9,21,31
3,30,36,2
11,25,35,35
47,31,50,46
32,10,45,97
52,0,46,63
85,17,35,107
79,15,64,65
38,23,35,49
35,30,65,36
50,22,37,36
77,25,32,46
84,14,55,19
33,24,52,43
20,38,26,95
70,31,60,82
23,45,27,48
55,1,37,107
52,24,62,25
75,34,42,105
65,44,21,89
10,44,51,58
42,9,57,19
72,5,41,50
89,0,32,2
12,33,24,54
54,22,59,40
24,12,70,52
25,19,67,17
34,37,61,17
18,32,60,12
86,21,35,58
22,23,27,81
21,17,67,57
60,42,51,75
56,10,47,80
58,15,48,0
44,21,35,69
30,36,69,107
55,12,49,63
75,7,37,40
51,2,34,53
66,36,59,74
58,3,21,105
39,5,37,3
37,22,50,67
7,29,45,95
19,27,51,78
47,33,39,49
46,5,66,67
7,0,68,30
16,40,66,49
90,14,52,0
66,35,35,26
65,27,65,18
68,2,53,10
4,17,34,109
6,45,65,50
12,12,25,87
66,3,45,44
14,43,54,55
41,30,60,77
41,39,45,43
54,25,36,85
90,1,52,109
20,22,53,2
72,3,55,68
52,9,51,6
43,40,46,2
19,44,51,57
78,17,25,47
79,20,38,97
30,2,34,78
75,10,24,42
31,45,41,30
19,30,52,21
43,27,69,19
71,8,36,93
28,20,63,23
30,36,29,75
88,26,38,47
76,5,35,34
35,8,29,22
2,42,60,53
35,24,42,68
5,14,31,107
68,45,27,100
51,36,60,88
58,19,45,34
21,23,49,106
38,3,59,106
49,8,30,74
79,2,32,50
77,32,55,92
25,45,22,5
36,28,70,85
69,24,58,63
15,1,25,10
50,22,53,13
69,39,70,14
24,0,49,84
21,45,26,70
47,25,40,43
8,32,25,15
68,45,48,56
27,6,56,54
32,26,26,34
39,36,66,97
61,27,53,60
81,45,30,55
32,4,34,106
63,8,40,24
38,9,52,12
57,18,37,36
41,26,46,83
22,33,35,86
65,0,38,13
9,36,59,100
75,29,52,34
46,38,52,30
82,25,65,64
90,23,48,94
74,38,23,31
51,25,44,68
23,36,58,7
70,44,26,65
24,20,36,79
31,34,41,10
65,43,33,14
51,32,38,11
86,34,30,45
36,11,31,42
6,10,37,81
90,19,29,21
14,24,58,28
27,33,58,62
50,9,24,100
37,27,57,96
50,13,47,61
49,3,62,107
4,30,67,61
60,12,57,96
89,25,66,7
11,2,46,76
73,27,41,23
36,38,47,43
36,0,61,103
3,20,62,17
67,17,24,8
4,35,52,31
18,25,53,98
61,7,29,80
51,23,47,45
88,37,50,21
62,34,27,16
74,19,49,27
37,8,23,5
73,18,25,37
37,3,44,64
60,35,31,103
11,12,28,46
32,38,61,26
78,8,64,88
45,25,63,40
57,8,23,60
37,45,53,103
1,3,42,74
69,35,31,73
44,21,57,36
39,26,52,105
87,14,43,26
43,5,47,106
28,28,58,16
52,1,58,41
62,29,22,86
90,21,25,59
25,20,66,107
33,7,25,78
38,23,57,107
89,37,29,55
62,17,26,70
31,7,38,0
50,37,40,1
41,20,43,36
78,41,44,88
4,45,22,109
77,14,21,49
8,38,38,44
41,20,55,82
30,41,36,108
6,42,39,88
71,28,40,55
30,19,48,19
39,21,21,13
75,6,20,17
10,1,36,110
77,21,31,77
72,45,40,76
88,45,20,94
36,40,55,98
2,13,51,69
58,5,70,110
72,24,65,22
17,33,53,61
41,24,68,98
58,22,40,101
22,23,58,110
11,23,42,5
41,40,69,47
1,7,66,53
14,30,42,6
14,35,54,23
13,5,54,74
43,4,34,107
29,21,48,66
16,32,24,39
21,36,50,7
7,26,59,60
16,45,42,59
78,39,41,110
14,4,30,71
73,43,28,86
40,15,65,57
74,25,52,65
16,43,29,108
74,24,42,0
86,43,48,82
47,32,41,3
87,13,22,1
57,8,31,11
79,30,23,76
58,16,36,23
54,44,26,6
74,2,69,2
80,7,61,29
61,18,69,4
12,30,64,97
87,13,49,65
46,40,35,79
88,4,28,25
38,34,40,34
88,25,50,104
11,11,61,98
71,33,46,33
75,0,37,109
33,45,32,63
60,33,23,6
14,37,37,61
52,37,34,38
17,40,27,83
14,36,31,11
80,10,34,51
83,34,52,83
5,17,33,58
87,36,31,97
5,25,26,29
79,37,70,88
44,1,28,29
31,38,27,65
51,14,51,12
4,35,48,87
44,5,38,76
86,23,63,60
68,23,39,87
86,26,25,106
41,7,22,106
21,30,50,74
27,15,64,59
41,23,21,17
66,20,67,50
28,31,53,106
15,33,61,110
20,12,61,101
29,16,34,34
85,27,20,73
1,14,28,22
40,13,62,58
59,13,42,60
57,0,48,78
49,31,31,106
7,6,36,47
32,45,65,108
86,10,26,78
82,39,53,2
9,0,42,54
34,35,22,43
18,9,20,7
14,24,51,101
13,34,64,12
14,41,40,50
7,30,67,29
65,39,68,30
90,23,41,52
31,30,65,107
89,6,36,3
69,43,58,78
90,42,67,14
38,42,25,44
69,33,37,57
33,39,35,109
83,9,21,29
13,4,33,106
10,28,30,75
74,23,47,46
4,1,33,7
7,42,62,15
74,44,34,58
67,5,37,6
58,36,57,0
9,41,31,81
3,11,49,90
45,36,47,51
5,36,59,63
13,26,67,6
10,5,47,95
76,23,49,98
7,42,69,24
74,30,46,72
63,40,61,109
35,42,69,39
79,34,69,22
37,22,58,82
89,24,69,35
64,44,55,27
26,6,33,83
9,12,31,99
15,41,26,17
31,44,59,5
50,45,43,37
76,37,34,68
49,35,55,97
84,18,34,87
11,22,30,93
46,20,38,12
64,43,51,36
29,34,26,69
53,3,25,67
48,11,56,28
23,13,41,74
69,28,40,10
46,19,66,50
46,3,37,44
43,25,24,10
76,1,47,100
48,11,26,48
45,34,36,36
32,21,38,22
78,37,54,98
70,31,70,5
89,40,24,14
34,40,64,25
19,42,30,6
76,9,44,16
75,6,42,32
63,4,27,32
46,31,49,2
10,15,36,23
62,18,26,106
67,6,41,90
78,0,45,65
83,30,32,13
11,8,29,25
32,17,68,1
58,21,52,68
46,5,27,103
23,19,51,68
19,27,35,27
51,20,26,101
84,18,25,84
72,16,65,86
14,12,65,89
86,33,51,54
26,39,67,85
6,12,40,92
7,14,69,63
77,44,41,45
52,7,54,63
37,42,50,31
2,37,41,91
76,28,47,87
15,17,20,17
19,37,61,8
46,10,45,0
61,41,47,65
34,17,37,93
32,24,59,18
89,9,56,54
60,20,46,110
80,12,51,68
41,4,20,3
90,27,64,6
32,11,45,12
30,23,31,95
48,40,52,19
8,3,30,41
19,31,68,91
39,3,59,19
59,1,57,33
44,40,59,54
51,45,59,61
18,16,44,15
87,2,64,20
47,34,50,101
34,18,42,59
56,31,58,98
43,32,44,100
20,41,55,63
52,43,62,42
77,39,30,19
73,0,53,28
54,9,47,47
3,24,46,24
71,33,29,5
55,45,47,10
52,19,43,24
45,44,52,27
64,17,33,48
64,15,53,70
15,0,32,75
34,33,49,62
63,19,61,63
49,18,20,22
30,34,23,15
89,41,69,98
56,11,70,41
45,10,41,30
36,25,24,29
20,5,62,101
38,39,46,64
29,41,56,97
76,21,56,90
12,22,33,1
58,19,41,71
48,17,23,62
35,42,29,96
16,20,68,77
9,41,32,13
37,30,59,59
36,4,53,86
67,33,60,44
4,39,38,78
73,45,29,51
65,21,46,67
49,37,41,40
48,13,27,106
53,21,64,101
70,6,61,28
78,24,45,81
13,5,61,42
83,14,61,17
63,23,40,50
40,7,26,32
69,8,36,5
26,29,45,56
75,3,51,15
83,44,25,85
52,13,41,80
15,6,22,83
45,36,30,62
26,33,67,81
75,25,22,97
22,18,23,101
80,35,28,9
67,22,61,110
53,10,38,81
14,16,70,92
13,39,59,67
23,32,33,71
11,37,61,33
2,44,52,27
18,38,62,8
61,31,61,63
56,27,64,82
