Soil Moisture,Temperature, Soil Humidity,Time
9,44,44,52
4,16,68,87
27,34,61,50
71,1,60,110
84,8,43,34
36,17,32,99
59,32,35,46
59,23,51,32
76,25,49,11
2,33,70,71
32,33,64,29
39,43,38,51
3,34,48,51
50,29,57,23
38,23,37,64
44,13,44,46
87,10,29,29
15,21,38,42
86,19,33,102
74,9,50,66
72,26,48,93
31,9,21,55
52,36,55,71
41,23,64,32
44,15,70,92
46,0,20,86
23,22,32,46
73,40,59,80
86,22,36,51
19,12,35,16
37,2,50,31
14,21,43,43
10,36,33,36
14,3,57,36
68,13,64,34
60,1,65,51
4,31,51,29
89,25,64,12
29,16,39,97
9,43,50,79
49,35,26,90
38,12,65,110
46,2,50,25
78,5,30,11
28,9,44,35
2,11,54,86
58,10,34,60
1,0,52,86
79,9,25,62
1,42,26,32
62,3,48,85
11,25,26,43
58,3,53,51
37,26,58,16
38,39,40,53
36,21,34,101
4,6,28,33
16,20,28,63
36,7,39,47
18,43,43,71
13,8,53,27
77,4,26,84
13,33,66,60
83,6,26,33
7,18,23,80
55,4,40,101
58,14,59,67
63,25,21,103
80,22,53,2
42,43,69,68
27,20,21,80
2,7,65,57
88,11,57,13
65,7,44,3
67,8,58,96
56,34,48,38
28,32,43,25
85,20,30,55
56,15,21,61
1,36,47,45
60,23,34,107
18,28,50,31
52,40,27,96
77,8,33,92
39,37,52,15
14,12,36,10
29,30,38,0
61,34,23,94
5,38,30,82
52,10,46,76
35,42,70,94
1,18,38,98
32,36,50,17
40,8,62,61
86,18,27,11
79,37,42,74
60,24,57,81
46,3,45,84
41,44,49,72
57,43,47,66
39,1,53,87
69,35,52,109
7,24,54,92
55,25,42,100
82,19,49,89
67,0,46,86
33,20,45,39
25,39,64,68
67,35,37,38
85,43,64,24
60,34,58,76
37,12,67,47
22,26,49,83
19,44,60,74
72,16,33,91
55,8,47,64
41,35,63,8
10,36,60,12
38,10,33,74
12,7,68,91
12,14,55,15
46,29,50,94
82,12,59,87
64,11,25,28
62,42,26,6
11,3,36,17
6,24,28,16
77,9,69,99
48,21,26,100
26,12,58,73
52,27,43,80
52,4,51,36
71,34,38,31
8,4,42,21
6,1,37,39
88,25,59,3
70,7,38,24
18,11,28,89
66,9,38,31
83,43,48,20
85,34,35,97
41,44,53,92
85,29,63,12
50,40,28,40
74,39,65,22
14,45,32,51
88,33,52,79
17,33,65,6
16,37,63,41
89,4,20,94
77,39,63,0
43,30,49,85
18,34,59,63
2,3,47,50
48,41,59,31
42,14,46,40
59,24,55,60
63,5,45,46
89,38,45,60
76,32,26,68
18,16,39,53
18,0,56,62
35,7,33,66
74,40,30,19
45,18,25,86
30,1,39,3
17,5,38,72
78,41,28,64
67,10,59,30
1,11,24,0
25,26,43,52
30,11,47,61
87,45,47,15
86,15,64,39
79,40,66,103
9,45,26,93
27,28,27,76
69,40,30,38
61,41,57,46
39,13,60,4
1,25,21,76
69,22,64,54
90,26,67,14
87,16,20,61
88,11,54,89
26,29,50,5
9,11,47,55
1,27,26,87
76,27,21,10
7,41,35,94
10,12,28,20
52,27,30,38
45,8,60,74
8,42,36,94
75,16,41,87
71,1,70,39
41,37,55,44
89,43,54,17
82,38,38,70
27,15,64,78
76,30,40,17
52,26,31,26
80,18,39,93
51,42,54,52
50,41,25,27
52,14,40,51
26,10,51,28
68,7,48,90
90,39,55,6
33,41,56,80
49,2,42,105
7,41,48,31
9,34,32,64
39,13,53,41
66,11,46,53
16,44,48,104
66,21,20,84
78,8,31,56
74,30,30,58
11,7,20,12
48,39,56,26
80,28,60,3
32,31,65,92
46,16,58,63
7,23,40,68
34,10,61,94
33,22,70,105
23,30,61,49
10,18,61,100
9,30,43,50
83,45,26,38
4,39,54,10
11,8,46,20
29,35,65,51
47,20,67,75
10,24,65,52
29,26,21,18
60,5,31,37
16,14,59,96
31,13,27,61
70,13,61,69
88,3,45,1
85,34,62,74
88,19,34,49
82,20,47,25
12,12,46,107
49,18,47,12
33,18,43,79
72,42,47,24
12,45,21,8
63,32,35,37
37,7,20,44
89,33,52,43
84,15,32,39
37,42,42,44
53,38,27,104
36,13,21,2
88,16,67,33
32,7,25,86
73,43,44,30
66,7,36,47
19,9,34,15
73,8,55,4
90,12,63,68
75,43,47,53
76,22,21,75
43,7,70,36
3,19,67,61
62,19,33,45
59,23,51,97
19,23,64,100
89,9,52,5
85,27,53,93
85,26,45,98
73,19,26,60
83,16,68,78
14,28,36,52
68,27,53,62
76,34,29,92
36,15,46,109
39,20,49,94
74,19,27,74
38,45,58,58
4,29,57,72
33,2,28,40
11,44,60,20
43,25,25,47
3,6,54,2
83,9,34,93
67,5,60,103
66,1,59,89
61,10,40,97
74,35,55,97
32,12,28,23
60,0,65,17
30,24,60,90
56,17,41,29
50,43,55,27
1,11,44,60
46,0,51,98
52,29,64,107
53,27,31,50
89,29,37,80
43,20,70,73
9,38,53,58
20,9,47,51
32,26,26,51
25,36,29,104
82,31,30,2
44,7,69,57
90,15,26,46
33,34,37,38
32,45,30,83
51,37,21,96
54,32,46,82
75,30,23,34
69,5,52,89
45,45,64,18
53,37,70,72
59,11,66,97
52,26,22,92
86,9,47,42
61,2,44,12
24,26,55,95
61,44,27,88
12,0,40,16
3,11,20,61
70,3,55,6
27,24,28,78
41,28,23,106
54,21,27,41
29,37,40,11
61,6,64,8
83,41,20,35
41,41,24,40
15,44,68,11
53,37,45,18
56,16,26,95
42,9,41,11
50,25,67,10
35,34,20,73
59,3,38,13
88,9,48,101
15,21,65,40
66,31,29,67
78,9,68,48
86,20,64,26
17,45,61,65
57,27,34,41
39,28,66,13
77,38,41,70
50,27,39,22
21,28,45,3
77,20,69,103
2,45,24,39
89,36,20,91
83,43,40,8
27,28,53,27
50,27,28,58
31,20,55,102
50,1,49,25
6,3,37,96
18,4,54,107
89,34,40,10
14,37,32,25
47,13,33,25
52,34,33,0
42,24,48,20
87,20,47,20
28,27,23,59
74,44,48,107
83,7,62,53
49,31,20,54
68,35,51,38
26,21,45,106
19,27,41,46
36,37,65,56
47,5,70,81
71,40,31,93
85,22,45,3
64,9,29,110
81,40,69,4
43,35,57,16
37,29,40,28
88,13,46,80
39,0,51,68
67,1,60,66
86,32,51,8
18,7,34,77
59,2,57,93
75,38,68,34
62,14,62,105
42,17,37,67
79,37,39,99
59,40,29,56
83,0,23,59
71,42,55,32
25,5,28,73
11,22,65,32
42,15,35,43
29,24,69,17
66,15,62,99
36,45,66,15
82,30,20,84
2,32,39,18
81,28,47,67
85,22,68,13
65,24,21,91
8,35,45,54
83,43,27,27
32,12,21,108
36,23,70,49
79,5,25,17
21,30,45,30
20,34,51,72
76,29,55,39
40,34,26,57
64,42,46,88
84,8,49,33
73,43,60,32
26,19,47,99
81,4,42,44
4,45,67,110
36,39,69,78
75,10,25,46
52,40,33,65
70,13,39,44
37,17,48,8
86,23,22,65
17,31,31,80
60,36,32,23
77,14,40,61
66,16,37,104
80,45,64,109
7,34,44,26
68,31,28,66
20,11,55,14
84,37,21,103
40,40,66,24
2,31,68,6
34,1,38,29
2,30,65,83
25,2,38,40
31,23,70,34
88,19,41,72
78,23,45,6
71,27,35,110
46,27,50,103
39,21,21,74
77,37,30,0
85,37,60,14
74,19,48,72
55,42,43,5
45,22,28,89
46,8,31,70
36,26,27,75
28,7,65,5
61,34,54,103
40,16,32,81
18,14,27,45
9,43,51,58
48,37,35,91
28,9,47,47
78,31,35,17
55,35,68,51
69,0,33,7
9,22,70,23
57,39,48,103
21,12,67,94
88,20,50,80
46,42,20,14
45,0,22,42
77,29,40,82
17,21,52,82
45,24,37,31
58,10,61,82
52,31,40,57
33,1,32,62
16,39,64,92
1,31,65,62
40,24,41,108
44,16,34,22
37,36,25,53
86,20,27,19
17,33,21,57
1,13,47,90
23,39,35,80
62,21,42,38
44,40,31,51
45,37,65,15
59,27,42,110
62,24,63,71
38,8,32,16
34,34,65,88
28,3,70,60
30,14,41,29
39,13,26,94
43,11,28,7
62,16,64,38
6,12,60,61
56,5,39,4
30,19,33,76
42,43,60,107
40,22,36,87
74,9,35,47
20,34,33,92
45,2,31,84
4,14,55,30
59,31,42,38
80,25,24,93
10,39,66,63
84,8,65,32
54,13,20,95
79,7,61,32
79,30,46,51
11,22,51,22
46,44,47,34
74,18,63,69
56,11,36,12
24,19,70,106
62,28,30,74
55,39,20,15
65,36,35,91
47,10,39,58
53,37,30,83
33,35,38,26
21,7,38,43
1,9,57,92
42,41,33,54
85,37,44,4
38,10,51,108
38,38,54,93
47,42,68,50
19,19,32,32
74,40,22,54
57,22,46,51
75,9,41,83
39,39,22,33
87,9,31,65
86,45,67,77
45,22,68,69
56,11,66,71
51,3,70,63
52,36,22,60
25,12,63,59
61,42,58,107
24,43,40,41
8,21,45,106
39,16,47,82
6,19,32,34
78,12,70,52
62,7,27,24
4,41,31,15
63,39,25,5
36,17,29,88
15,32,48,104
61,18,52,64
8,11,39,89
39,2,43,44
49,20,69,20
46,36,64,31
69,41,27,9
56,8,54,69
67,14,42,68
51,4,48,106
18,29,39,8
54,21,21,73
88,36,45,80
64,19,31,20
23,4,58,52
31,26,66,106
12,23,52,12
26,16,31,69
77,11,62,25
62,38,30,54
78,33,40,88
71,31,68,54
27,31,27,16
66,1,32,49
89,41,39,109
21,20,43,37
79,7,36,11
58,13,36,90
46,35,24,44
37,4,31,68
11,38,39,50
80,31,37,36
40,0,30,48
50,43,58,30
1,26,64,0
36,7,49,54
1,28,39,48
4,21,41,17
47,38,60,69
68,7,43,20
52,24,20,28
31,1,48,89
15,34,46,54
15,0,45,21
18,32,62,18
63,31,37,4
90,5,28,60
77,2,20,95
82,6,44,100
49,29,29,30
24,8,28,48
83,42,42,78
39,7,45,89
56,35,66,45
68,12,20,93
2,30,63,94
75,13,51,37
42,6,23,39
5,14,64,24
67,18,60,35
55,21,23,51
71,35,57,110
41,11,21,87
10,16,61,107
31,0,70,36
7,27,37,10
55,43,38,20
85,16,23,58
32,20,59,94
88,2,22,20
33,9,48,105
73,10,59,31
34,34,61,13
51,12,35,99
80,20,63,83
25,19,34,17
1,38,31,17
67,13,25,84
56,8,28,3
37,9,44,77
37,41,62,84
34,6,42,87
69,41,36,95
36,43,20,55
38,43,64,64
22,43,28,10
43,29,46,32
24,31,40,22
70,6,31,0
73,17,31,103
81,43,28,51
45,34,57,102
81,13,33,79
21,29,44,76
35,38,40,5
34,3,63,3
88,32,40,91
67,44,21,107
31,41,52,71
80,39,33,24
8,11,51,34
20,40,35,72
24,28,57,60
78,12,23,18
21,7,68,10
61,26,29,92
36,8,45,59
2,26,35,80
38,39,59,77
55,17,50,22
44,21,38,67
90,29,54,21
27,23,44,58
32,37,33,72
61,2,37,92
62,13,26,40
43,2,29,68
84,10,47,27
85,21,48,92
68,10,35,97
68,18,44,35
24,9,40,42
21,35,66,97
75,33,65,82
56,23,61,91
81,37,65,21
35,43,35,85
70,5,33,48
67,19,33,86
12,5,23,73
13,7,44,41
1,27,55,86
64,42,66,22
44,14,23,107
81,6,60,30
23,18,26,9
81,24,63,90
26,2,54,80
43,37,35,71
90,16,37,108
53,10,63,43
35,1,23,4
38,5,24,80
74,8,66,59
16,28,70,68
73,17,45,93
34,14,45,110
52,0,22,2
22,4,36,21
75,12,32,54
44,17,67,11
35,36,60,32
36,33,35,81
2,24,50,29
49,31,60,110
61,17,45,88
8,7,29,48
74,1,61,37
11,34,52,98
52,43,50,93
85,42,65,69
13,16,44,49
40,37,25,31
41,43,27,102
53,24,46,109
48,16,26,4
35,29,49,108
49,37,21,104
7,33,35,85
23,2,38,86
51,15,55,86
84,10,32,84
67,38,65,12
19,45,26,34
60,12,29,75
48,24,26,56
88,39,40,26
42,33,53,60
13,6,22,1
27,7,45,1
44,6,38,41
12,17,55,49
73,26,66,46
39,18,55,73
74,7,64,55
89,26,68,50
86,25,52,79
49,43,61,37
50,29,30,14
38,35,34,83
63,8,28,38
65,22,26,76
53,21,41,83
66,41,54,99
36,20,30,82
69,37,40,40
3,0,29,10
9,25,35,82
64,23,59,31
59,11,61,45
76,29,25,70
53,33,68,43
37,45,20,20
60,30,50,47
22,42,33,16
34,4,26,78
62,40,24,87
32,30,26,98
12,42,68,99
51,10,70,0
28,2,48,86
63,45,20,86
43,37,23,13
8,17,59,5
29,41,35,110
70,35,44,32
90,6,69,40
80,8,38,76
38,15,36,11
7,24,47,48
17,14,30,57
40,38,24,70
47,32,25,75
86,45,64,78
67,5,23,44
18,6,27,95
43,16,34,15
20,9,22,16
67,14,64,79
57,10,28,24
17,41,35,49
76,22,24,48
77,0,64,28
8,26,52,20
88,34,40,75
36,19,61,37
24,12,59,105
19,45,37,104
22,17,48,38
64,14,66,6
31,40,25,84
18,10,28,22
25,9,29,96
86,17,35,108
55,17,27,93
56,10,63,53
81,33,56,49
48,30,35,62
32,38,33,13
64,12,49,95
80,32,48,11
84,40,43,97
42,37,23,93
1,19,44,53
76,44,67,98
56,24,41,0
37,6,56,12
28,27,50,102
70,44,43,79
24,24,63,0
62,18,55,38
35,8,39,85
72,18,57,62
30,35,20,74
82,0,33,100
2,5,68,69
59,44,41,16
46,40,68,101
52,38,61,65
6,7,28,3
16,14,57,87
73,17,49,100
55,43,27,103
43,3,22,41
86,6,28,70
59,40,34,3
75,45,22,34
29,45,69,40
2,8,42,35
33,25,65,48
63,14,63,101
83,40,36,69
14,5,25,102
2,32,54,6
61,45,28,33
87,10,66,30
83,22,54,25
5,37,53,108
74,20,31,0
6,32,38,66
9,17,61,74
34,9,66,59
58,7,32,85
75,16,43,53
12,40,66,11
50,30,41,25
68,4,66,29
38,25,58,68
58,22,66,57
87,12,37,99
35,26,65,100
58,19,50,88
38,6,58,14
43,12,52,5
35,14,45,44
70,43,70,41
67,37,35,55
63,36,46,101
81,33,58,69
23,9,50,4
89,12,62,90
18,35,44,2
48,26,60,28
52,31,63,21
17,42,28,77
33,43,29,37
2,31,69,101
72,32,68,59
21,9,38,2
40,45,70,15
36,29,57,71
44,11,26,99
55,42,56,26
10,21,38,33
59,18,70,98
54,12,67,102
38,35,25,0
9,33,28,67
81,34,20,95
86,41,58,109
6,3,38,24
33,28,43,24
73,12,44,99
50,7,22,91
49,39,27,95
65,26,29,104
47,35,61,10
28,42,54,10
15,7,22,62
85,38,38,73
51,13,41,16
17,20,66,82
43,22,62,100
52,29,51,85
1,39,70,78
68,17,23,34
17,34,61,48
52,27,56,107
71,24,37,90
22,8,45,55
65,42,70,1
32,21,61,106
36,10,59,58
74,6,22,110
38,31,58,98
62,13,40,86
12,27,22,53
65,19,57,55
11,34,41,51
54,36,60,67
22,35,62,28
55,3,47,64
7,17,53,26
32,4,35,47
78,35,36,30
85,21,41,53
39,0,52,58
70,25,63,62
64,5,26,77
27,23,52,83
4,31,49,47
82,28,60,77
47,14,42,103
73,16,37,13
71,11,22,33
36,15,40,61
35,30,62,9
17,3,51,33
76,12,67,68
74,40,26,70
28,35,33,87
24,33,52,51
75,17,54,5
45,31,30,28
86,32,48,60
89,7,34,75
25,17,31,16
17,29,21,32
82,1,38,5
20,16,68,4
73,4,38,86
88,29,29,105
36,16,24,50
44,43,65,94
70,12,65,56
1,33,44,65
48,41,25,17
73,44,42,78
77,37,26,73
77,19,33,107
19,14,44,3
40,13,62,75
13,38,33,73
65,5,44,106
79,9,70,58
9,42,25,90
32,37,34,84
82,37,23,35
55,43,23,84
79,21,68,103
78,39,56,4
81,11,38,103
22,2,61,97
61,12,58,110
60,14,29,44
47,41,25,64
62,33,55,4
20,10,60,38
2,19,23,45
8,25,65,49
72,8,48,56
79,42,35,38
14,16,24,25
36,11,42,49
3,6,64,76
68,43,59,87
52,6,43,106
26,36,42,85
77,37,22,23
37,41,31,28
42,31,29,31
30,5,41,36
53,33,33,37
77,14,48,71
47,11,51,90
29,14,48,25
38,22,47,31
57,28,60,82
53,0,66,31
74,43,29,79
36,5,57,64
26,15,63,86
12,14,52,83
36,23,23,71
46,21,44,10
18,4,39,103
52,22,38,66
82,2,35,12
76,44,59,38
32,11,42,96
88,43,58,86
42,35,60,81
73,16,41,105
17,2,58,109
17,45,60,49
68,6,61,100
39,15,47,41
40,33,36,108
83,34,32,58
81,24,46,67
11,1,70,72
43,5,20,76
13,11,26,17
14,24,61,28
68,6,61,99
77,19,34,30
17,0,66,4
78,27,67,92
84,39,62,4
65,19,55,40
24,2,25,44
70,33,56,46
17,45,58,105
15,31,55,53
41,14,42,75
15,15,52,39
1,9,26,77
40,31,46,49
39,10,23,93
48,36,49,66
17,37,33,100
71,0,67,40
15,43,23,101
88,1,48,56
58,37,55,103
82,24,58,28
52,22,39,31
40,15,70,106
16,14,65,42
70,34,64,67
36,9,22,65
50,10,31,95
58,43,41,63
50,23,45,45
44,10,20,28
75,12,36,45
56,34,70,53
44,23,63,89
34,17,69,54
72,22,40,38
83,18,44,36
77,29,44,22
5,14,30,100
89,17,69,72
20,3,39,45
72,2,25,74
16,26,25,82
44,3,54,76
8,1,65,11
61,40,53,69
38,6,48,7
63,39,57,17
52,37,24,49
62,6,41,88
74,45,36,45
58,20,56,59
47,35,40,39
90,7,36,66
60,29,40,101
57,35,70,108
17,19,59,16
49,31,32,36
61,31,21,85
56,29,69,108
44,45,21,16
36,1,24,34
43,7,30,108
60,0,67,73
45,17,45,79
12,15,68,26
83,13,65,77
85,40,55,107
46,34,42,93
2,37,51,80
21,12,29,30
56,17,57,17
4,24,24,79
89,21,62,82
47,13,21,59
49,36,28,63
85,13,70,99
66,1,63,28
75,8,53,63
55,21,29,65
77,24,32,50
49,13,20,107
76,5,39,40
52,1,47,107
4,7,26,26
17,17,36,9
44,42,28,54
5,8,53,49
80,39,54,40
79,35,20,24
29,14,61,106
72,22,26,74
23,34,40,92
3,7,69,18
28,24,36,46
16,29,40,89
18,0,46,90
63,26,42,54
48,24,64,86
82,16,52,79
60,36,22,40
13,21,49,3
51,0,68,65
32,0,40,38
80,24,61,26
9,28,48,35
73,19,49,45
63,10,48,37
15,14,30,52
54,6,25,25
31,20,52,94
44,12,69,66
89,43,21,75
71,24,48,0
66,6,60,8
61,0,67,81
90,36,44,52
3,32,49,71
21,7,41,88
40,12,25,110
33,3,32,89
1,13,49,15
89,44,37,41
23,22,59,18
7,28,22,31
12,9,29,83
77,4,29,24
36,41,24,34
6,0,43,27
13,14,22,96
38,20,38,42
67,23,54,44
17,26,40,108
18,38,64,108
24,29,36,60
66,29,26,26
47,37,67,13
77,17,54,23
37,8,44,92
3,41,38,39
40,42,69,107
29,22,22,62
57,18,66,35
37,5,42,62
60,34,70,98
66,14,35,56
60,26,38,44
77,25,54,28
42,45,48,105
62,5,58,10
86,25,21,55
10,18,70,16
52,10,57,81
1,12,55,28
66,27,62,15
12,32,57,96
9,8,57,72
27,26,59,60
43,35,69,96
76,37,55,61
48,20,39,108
59,23,67,79
6,22,39,1
81,25,60,105
73,42,64,49
33,28,20,59
55,20,44,72
57,1,26,28
25,42,46,68
31,1,33,0
79,6,60,72
2,17,32,5
63,34,32,83
41,29,60,4
84,24,36,1
1,25,23,10
12,23,64,94
63,5,54,96
39,40,42,84
30,21,53,14
75,44,24,24
24,8,39,43
49,28,28,60
43,4,44,36
27,19,22,102
72,22,48,14
43,17,70,30
14,1,51,75
70,6,58,92
31,11,21,40
2,32,62,88
2,4,33,103
52,44,50,59
58,39,56,93
78,6,50,92
84,3,38,20
47,11,59,86
48,14,62,3
62,35,50,69
69,41,35,67
49,37,51,29
44,8,47,88
62,42,61,88
17,17,62,61
83,30,53,15
25,19,23,10
48,17,20,66
14,32,28,13
30,20,27,46
22,41,58,107
36,1,30,87
89,19,24,64
49,18,49,59
23,44,62,81
48,4,40,29
7,0,40,89
8,45,58,47
71,1,54,105
37,16,61,9
87,39,44,43
18,17,28,89
19,24,37,60
77,45,21,13
85,6,33,93
9,40,45,22
82,43,23,52
62,1,42,71
11,3,36,16
22,29,28,64
16,7,37,75
68,8,22,22
70,29,22,84
10,20,25,29
67,19,65,73
60,20,40,76
39,44,39,43
87,33,28,107
5,18,56,33
12,23,52,33
12,7,67,28
61,45,55,68
83,22,70,94
64,26,38,45
60,25,31,78
13,23,52,24
29,36,51,28
7,20,29,11
62,11,51,98
12,0,21,97
85,41,41,32
88,21,52,97
30,27,24,84
58,3,60,91
23,25,56,66
14,42,37,35
86,2,69,66
65,23,62,87
86,37,45,16
64,7,39,16
33,23,42,100
6,32,47,100
79,25,27,88
44,14,28,50
78,43,38,44
81,40,22,78
87,18,22,64
82,29,28,54
20,29,47,43
51,14,32,57
85,6,49,51
32,40,51,54
81,31,66,45
63,12,54,53
18,42,41,39
70,11,33,53
85,13,66,100
48,27,46,51
76,28,26,87
90,5,40,14
49,2,61,67
45,10,30,66
12,4,25,86
34,5,40,58
54,21,23,93
11,23,24,100
48,17,67,80
74,8,34,77
48,35,55,109
84,16,60,57
23,44,47,25
13,26,20,110
90,22,45,63
80,2,58,6
50,36,59,86
7,13,56,99
2,3,24,64
79,18,57,95
20,36,26,70
33,29,34,52
65,38,62,76
69,24,64,78
43,4,28,50
77,42,34,61
38,16,67,58
7,26,23,54
7,4,51,58
50,45,36,89
58,11,63,60
43,26,64,64
32,26,20,3
59,26,54,34
21,34,64,59
37,31,52,12
73,3,70,100
70,7,43,7
18,17,61,29
2,13,40,81
65,42,40,110
38,2,34,8
33,12,64,54
57,29,27,65
85,37,57,17
71,13,54,71
47,5,35,28
68,38,43,74
40,31,51,102
34,38,59,43
56,2,37,31
49,26,20,39
74,2,63,92
48,16,36,110
48,15,36,52
86,3,67,1
39,7,42,28
65,29,67,105
70,19,40,48
36,17,62,5
56,38,66,35
1,5,58,11
8,29,36,75
30,44,21,60
17,21,47,4
19,9,55,77
77,30,52,48
74,12,66,52
87,31,24,12
2,22,29,88
53,34,35,87
40,3,32,100
20,14,56,38
51,41,50,88
15,34,55,91
23,7,63,99
56,33,54,38
74,11,36,65
77,5,68,20
52,23,63,34
78,10,25,85
55,18,32,80
37,35,23,50
48,28,45,35
9,24,43,47
29,32,40,67
86,30,64,67
4,7,48,14
42,24,42,1
40,12,40,65
34,30,43,19
15,12,24,41
50,15,51,4
69,29,69,6
55,26,52,29
74,17,59,72
25,0,45,48
20,39,36,30
83,20,38,23
17,33,66,4
50,8,63,75
60,18,34,25
67,4,28,48
58,23,55,32
81,11,68,90
37,22,53,9
44,34,55,105
4,31,58,3
57,40,69,68
26,25,50,95
72,11,64,70
24,34,56,5
49,13,68,45
77,11,33,103
19,42,37,67
65,27,44,90
20,44,41,31
38,26,55,77
17,45,64,89
66,38,39,34
51,18,32,15
23,36,48,82
32,0,65,11
83,10,41,41
30,43,45,94
66,28,32,50
17,19,23,15
8,15,56,85
75,27,63,65
19,6,34,53
14,22,27,37
31,14,24,38
35,11,42,78
53,3,66,50
51,36,50,18
72,30,37,41
53,36,26,83
14,26,46,80
66,25,66,106
21,45,69,37
44,25,40,45
10,15,50,25
20,30,54,25
25,41,35,14
22,42,48,27
82,32,20,32
68,44,21,81
9,28,21,53
48,43,20,16
5,0,57,58
89,39,31,47
76,32,61,8
39,37,50,22
51,34,33,89
89,44,54,17
74,35,43,20
46,13,63,39
88,38,65,5
90,4,52,99
38,32,59,70
15,33,66,12
6,11,27,47
33,22,26,97
12,30,21,84
22,39,24,96
7,42,33,55
33,41,54,87
9,43,44,92
2,18,40,44
3,27,43,107
39,37,33,65
36,1,30,76
65,6,39,23
57,44,26,103
21,23,45,15
86,1,49,69
38,24,31,20
83,17,34,108
49,30,39,12
55,40,59,6
7,34,58,12
7,9,64,92
23,10,20,70
23,44,61,94
59,23,22,7
89,8,20,94
51,2,60,57
59,16,33,109
9,0,38,84
39,2,63,32
24,28,30,9
5,29,36,29
33,35,56,105
8,20,34,77
79,10,26,29
1,17,59,32
79,21,56,17
14,17,41,9
77,28,33,43
12,38,32,97
65,35,25,30
87,14,39,61
29,32,65,98
66,25,53,10
85,0,20,0
72,36,21,100
62,14,48,24
46,3,70,22
62,1,31,37
56,35,61,81
16,17,62,68
63,27,33,108
65,6,25,98
55,11,50,83
36,5,47,50
14,29,40,83
11,1,23,87
2,23,23,12
43,17,33,60
82,24,36,8
61,3,28,60
13,39,50,63
85,22,68,69
90,22,36,22
10,21,39,95
82,35,38,13
33,45,67,85
74,8,56,90
54,20,37,70
68,31,48,41
9,41,35,72
50,26,62,19
66,12,31,18
73,45,23,66
60,15,36,42
2,37,68,29
67,45,33,53
83,29,47,109
81,41,66,102
45,16,62,15
80,40,65,43
49,8,45,90
3,24,51,32
65,7,63,38
47,16,30,62
17,21,22,30
1,36,25,84
52,19,45,95
59,32,33,44
86,21,55,88
79,36,33,110
64,41,61,34
44,32,31,15
66,3,46,92
29,1,62,109
8,2,36,79
47,35,62,67
26,31,24,52
21,40,47,12
5,12,38,58
48,35,32,82
54,20,46,64
64,21,67,2
5,12,45,20
43,14,45,85
16,13,20,11
87,15,37,102
81,9,26,53
79,21,42,107
74,37,55,31
75,45,64,75
41,0,37,7
52,39,44,88
37,43,50,92
14,38,21,1
80,35,63,66
53,22,21,80
58,30,24,39
37,7,61,94
44,28,55,103
82,4,44,84
63,23,43,30
55,0,26,32
87,41,65,97
26,20,65,104
9,17,47,62
13,26,46,63
58,44,21,0
77,24,20,20
30,30,57,61
55,19,68,46
24,5,30,70
22,8,37,85
56,45,67,36
76,44,53,31
41,29,36,47
55,35,46,7
12,27,30,86
46,27,53,107
4,20,53,31
8,11,44,48
31,11,44,7
41,12,30,49
75,44,70,13
31,15,40,45
63,20,22,107
89,16,45,46
40,4,36,43
35,2,41,34
44,17,29,5
14,37,52,59
28,5,29,78
37,39,63,11
32,20,66,47
34,38,54,96
77,21,64,75
16,27,21,18
63,36,26,36
78,45,29,4
40,23,50,18
70,27,69,8
16,7,46,46
70,6,55,2
22,12,22,17
51,32,63,29
77,16,70,50
82,32,56,96
74,2,25,104
61,34,36,61
10,17,53,20
76,10,39,20
36,5,50,41
80,2,33,1
21,13,26,62
46,19,63,62
36,37,55,9
5,44,54,71
76,15,26,73
67,39,32,10
53,31,51,83
16,38,41,109
18,43,22,68
13,19,46,41
8,29,27,40
17,13,24,47
32,11,33,30
30,13,55,6
46,34,37,83
89,14,44,89
81,1,36,33
72,34,45,1
18,6,40,65
25,1,27,15
18,35,49,18
64,16,51,24
90,36,55,88
82,9,66,57
88,17,67,6
25,19,66,86
15,21,24,58
50,19,33,91
47,36,44,83
33,29,64,51
8,45,32,3
28,8,42,45
76,8,22,86
32,9,60,90
70,17,50,107
89,22,53,75
60,45,45,12
51,23,58,89
1,23,44,5
35,10,63,35
44,12,62,64
6,24,50,29
4,35,52,100
60,31,54,84
29,30,46,41
50,0,30,59
47,16,67,3
66,40,28,102
41,16,37,103
46,29,20,96
5,40,64,11
7,7,70,104
41,13,45,62
61,38,64,49
39,43,20,47
69,2,66,89
8,19,52,9
31,34,60,61
18,11,29,97
54,29,58,75
45,34,62,16
38,33,28,93
1,0,25,99
5,1,46,46
44,19,70,46
56,45,63,91
14,20,65,90
2,31,23,100
62,41,51,96
89,4,20,106
51,20,38,45
70,0,34,22
11,17,64,98
41,5,41,68
17,42,48,44
38,1,29,71
82,31,68,80
52,36,40,105
82,7,45,93
36,33,32,39
35,11,47,64
1,8,30,0
74,22,51,65
63,43,56,103
49,0,64,21
10,6,66,57
24,20,42,73
64,44,50,78
5,36,46,5
64,8,30,97
5,10,28,99
42,29,54,80
22,41,28,47
55,20,45,7
31,32,21,64
85,25,54,97
20,17,51,2
84,23,53,37
86,29,45,107
67,38,43,91
64,37,24,5
36,5,22,91
44,7,59,79
59,30,41,55
84,32,40,82
32,35,57,59
2,43,45,98
86,3,43,67
83,7,65,65
74,21,35,54
54,36,60,81
21,16,33,5
38,5,54,94
30,40,40,32
5,17,21,56
65,41,27,88
33,24,68,3
27,19,39,52
